Station Code,Station Name,Latitude,Longitude,Data Center(s)
R81EF,Raspberry Shake Citizen Science Station,45.41441441,-75.6781202,RASPISHAKE
R8219,Raspberry Shake Citizen Science Station,52.33333333,12.97437706,RASPISHAKE
R826C,Raspberry Shake Citizen Science Station,30.0990991,-81.69780034,RASPISHAKE
R8282,Raspberry Shake Citizen Science Station,15.57657658,-61.45545894,RASPISHAKE
R82BD,Raspberry Shake Citizen Science Station,50.25225225,-5.101283352,RASPISHAKE
R82EF,Raspberry Shake Citizen Science Station,6.243243243,-75.57556588,RASPISHAKE
R82F5,Raspberry Shake Citizen Science Station,32.84684685,-96.78636959,RASPISHAKE
R830F,Raspberry Shake Citizen Science Station,46.97297297,15.39481598,RASPISHAKE
R8328,Raspberry Shake Citizen Science Station,28.54954955,84.23522756,RASPISHAKE
R834D,Raspberry Shake Citizen Science Station,44.20720721,11.58939877,RASPISHAKE
R83F4,Raspberry Shake Citizen Science Station,10.44144144,-85.76341317,RASPISHAKE
R841B,Raspberry Shake Citizen Science Station,-33.42342342,-70.61837795,RASPISHAKE
R8432,Raspberry Shake Citizen Science Station,38.75675676,-77.06909728,RASPISHAKE
R845E,Raspberry Shake Citizen Science Station,58.97297297,5.71569384,RASPISHAKE
R8473,Raspberry Shake Citizen Science Station,12.52252252,-70.01717999,RASPISHAKE
R84AD,Raspberry Shake Citizen Science Station,8.738738739,-82.4344622,RASPISHAKE
R84BE,Raspberry Shake Citizen Science Station,24.4954955,121.8345132,RASPISHAKE
R84CF,Raspberry Shake Citizen Science Station,52.3963964,-113.1976134,RASPISHAKE
R84E7,Raspberry Shake Citizen Science Station,47.36936937,8.541173771,RASPISHAKE
R8504,Raspberry Shake Citizen Science Station,42.42342342,-71.15490478,RASPISHAKE
R852C,Raspberry Shake Citizen Science Station,48.68468468,8.187677945,RASPISHAKE
R8550,Raspberry Shake Citizen Science Station,43.86486486,5.823486529,RASPISHAKE
R8563,Raspberry Shake Citizen Science Station,43.20720721,-77.94578401,RASPISHAKE
R85C3,Raspberry Shake Citizen Science Station,39.53153153,-104.7843991,RASPISHAKE
R85CD,Raspberry Shake Citizen Science Station,41.81981982,-87.77811183,RASPISHAKE
R8618,Raspberry Shake Citizen Science Station,28.1981982,84.38905149,RASPISHAKE
R8633,Raspberry Shake Citizen Science Station,50.43243243,5.686416646,RASPISHAKE
R8667,Raspberry Shake Citizen Science Station,-33.45945946,-70.6562902,RASPISHAKE
R866C,Raspberry Shake Citizen Science Station,8.882882883,-82.67671066,RASPISHAKE
R869F,Raspberry Shake Citizen Science Station,-33.8018018,151.1018052,RASPISHAKE
R86AD,Raspberry Shake Citizen Science Station,14.08108108,-87.17969801,RASPISHAKE
R86B3,Raspberry Shake Citizen Science Station,43.27927928,-0.358905965,RASPISHAKE
R86CA,Raspberry Shake Citizen Science Station,42.81981982,-71.08482283,RASPISHAKE
R86D4,Raspberry Shake Citizen Science Station,36.04504505,-95.93167721,RASPISHAKE
R86E5,Raspberry Shake Citizen Science Station,-41.31531532,174.8135276,RASPISHAKE
R86E7,Raspberry Shake Citizen Science Station,45.45045045,-122.8174961,RASPISHAKE
R86F8,Raspberry Shake Citizen Science Station,45.74774775,3.059922698,RASPISHAKE
R86F9,Raspberry Shake Citizen Science Station,41.31531532,69.16274824,RASPISHAKE
R875A,Raspberry Shake Citizen Science Station,8.666666667,-82.36539711,RASPISHAKE
R8795,Raspberry Shake Citizen Science Station,50.75675676,6.978477562,RASPISHAKE
R87A0,Raspberry Shake Citizen Science Station,43.17117117,-88.29796145,RASPISHAKE
R87AF,Raspberry Shake Citizen Science Station,61.1981982,-149.9070657,RASPISHAKE
R87BC,Raspberry Shake Citizen Science Station,38.00900901,-1.429329927,RASPISHAKE
R87CB,Raspberry Shake Citizen Science Station,52.61261261,-0.267118678,RASPISHAKE
R87E1,Raspberry Shake Citizen Science Station,34.4954955,-118.1948954,RASPISHAKE
R87F8,Raspberry Shake Citizen Science Station,30.18018018,-95.57948534,RASPISHAKE
R87FD,Raspberry Shake Citizen Science Station,62.18018018,-6.737750225,RASPISHAKE
R8845,Raspberry Shake Citizen Science Station,36.15315315,-95.9327196,RASPISHAKE
R8848,Raspberry Shake Citizen Science Station,39.90990991,116.1937377,RASPISHAKE
R8869,Raspberry Shake Citizen Science Station,36.01801802,-84.17526503,RASPISHAKE
R888B,Raspberry Shake Citizen Science Station,33.09009009,-96.75697976,RASPISHAKE
R888C,Raspberry Shake Citizen Science Station,41.3963964,2.101852292,RASPISHAKE
R8890,Raspberry Shake Citizen Science Station,38.74774775,-9.149784428,RASPISHAKE
R8891,Raspberry Shake Citizen Science Station,38.79279279,15.23544064,RASPISHAKE
R8897,Raspberry Shake Citizen Science Station,30.4954955,-98.20856085,RASPISHAKE
R8899,Raspberry Shake Citizen Science Station,64.85585586,-147.8454527,RASPISHAKE
R88A7,Raspberry Shake Citizen Science Station,35.27927928,-95.57554003,RASPISHAKE
R88C2,Raspberry Shake Citizen Science Station,-42.84684685,147.412928,RASPISHAKE
R88E5,Raspberry Shake Citizen Science Station,33.78378378,-118.3625241,RASPISHAKE
R88F4,Raspberry Shake Citizen Science Station,6.189189189,-75.57661584,RASPISHAKE
R890B,Raspberry Shake Citizen Science Station,47.75675676,7.384907407,RASPISHAKE
R892F,Raspberry Shake Citizen Science Station,46.38738739,8.0466432,RASPISHAKE
R8974,Raspberry Shake Citizen Science Station,38.64864865,-90.29964714,RASPISHAKE
R897D,Raspberry Shake Citizen Science Station,18.23423423,-72.52555277,RASPISHAKE
R8989,Raspberry Shake Citizen Science Station,58.05405405,14.33639613,RASPISHAKE
R898B,Raspberry Shake Citizen Science Station,48.13513514,16.26725718,RASPISHAKE
R899B,Raspberry Shake Citizen Science Station,51.46846847,7.318286091,RASPISHAKE
R89A5,Raspberry Shake Citizen Science Station,44.73873874,-122.9931957,RASPISHAKE
R89F6,Raspberry Shake Citizen Science Station,-35.27927928,149.112741,RASPISHAKE
R8A0C,Raspberry Shake Citizen Science Station,-41.16216216,174.8271076,RASPISHAKE
R8A3D,Raspberry Shake Citizen Science Station,47.41441441,-122.3274389,RASPISHAKE
R8A47,Raspberry Shake Citizen Science Station,53.30630631,6.573854402,RASPISHAKE
R8A6C,Raspberry Shake Citizen Science Station,48.20720721,16.37311425,RASPISHAKE
R8A94,Raspberry Shake Citizen Science Station,29.75675676,-95.70593077,RASPISHAKE
R8A9B,Raspberry Shake Citizen Science Station,61.5045045,-150.8811553,RASPISHAKE
R8AB0,Raspberry Shake Citizen Science Station,34.30630631,108.9894907,RASPISHAKE
R8AB6,Raspberry Shake Citizen Science Station,35.22522523,-114.0082226,RASPISHAKE
R8AC9,Raspberry Shake Citizen Science Station,48.51351351,14.38855676,RASPISHAKE
R8AFF,Raspberry Shake Citizen Science Station,44.8018018,-122.70615,RASPISHAKE
R8B46,Raspberry Shake Citizen Science Station,43.72972973,-79.39690758,RASPISHAKE
R8B58,Raspberry Shake Citizen Science Station,33.66666667,-112.0523599,RASPISHAKE
R8B59,Raspberry Shake Citizen Science Station,-9.234234234,-38.00699645,RASPISHAKE
R8B7C,Raspberry Shake Citizen Science Station,14.08108108,-87.16089246,RASPISHAKE
R8B94,Raspberry Shake Citizen Science Station,37.11711712,-121.9522179,RASPISHAKE
R8BB4,Raspberry Shake Citizen Science Station,19.55855856,-154.8833195,RASPISHAKE
R8BB5,Raspberry Shake Citizen Science Station,8.927927928,-78.30965819,RASPISHAKE
R8BB6,Raspberry Shake Citizen Science Station,40.81081081,-81.9320882,RASPISHAKE
R8BBE,Raspberry Shake Citizen Science Station,42.26126126,-72.66160152,RASPISHAKE
R8BC5,Raspberry Shake Citizen Science Station,36.57657658,-121.9060431,RASPISHAKE
R8BD7,Raspberry Shake Citizen Science Station,37.31531532,-121.9388981,RASPISHAKE
R8C09,Raspberry Shake Citizen Science Station,51.32432432,1.41302194,RASPISHAKE
R8C2E,Raspberry Shake Citizen Science Station,-34.43243243,150.5132569,RASPISHAKE
R8C41,Raspberry Shake Citizen Science Station,19.3963964,-99.12340129,RASPISHAKE
R8C42,Raspberry Shake Citizen Science Station,41.84684685,-88.13207539,RASPISHAKE
R8C46,Raspberry Shake Citizen Science Station,27.6036036,84.60611444,RASPISHAKE
R8C5B,Raspberry Shake Citizen Science Station,42.47747748,-71.24162397,RASPISHAKE
R8C73,Raspberry Shake Citizen Science Station,40.01801802,-75.60873491,RASPISHAKE
R8C84,Raspberry Shake Citizen Science Station,1.297297297,103.8466189,RASPISHAKE
R8C96,Raspberry Shake Citizen Science Station,43.61261261,7.067996828,RASPISHAKE
R8CA7,Raspberry Shake Citizen Science Station,30.44144144,-84.30074446,RASPISHAKE
R8CB3,Raspberry Shake Citizen Science Station,58.94594595,5.693754255,RASPISHAKE
R8D1C,Raspberry Shake Citizen Science Station,34.45045045,-118.5381183,RASPISHAKE
R8D21,Raspberry Shake Citizen Science Station,40.36936937,49.80967583,RASPISHAKE
R8D5C,Raspberry Shake Citizen Science Station,22.26126126,114.24741,RASPISHAKE
R8D78,Raspberry Shake Citizen Science Station,19.04504505,-98.21487315,RASPISHAKE
R8D8E,Raspberry Shake Citizen Science Station,-5.837837838,-35.19169437,RASPISHAKE
R8DE6,Raspberry Shake Citizen Science Station,55.6036036,13.01415757,RASPISHAKE
R8E1E,Raspberry Shake Citizen Science Station,51.07207207,-114.1180541,RASPISHAKE
R8E3E,Raspberry Shake Citizen Science Station,47.37837838,-122.1846189,RASPISHAKE
R8E69,Raspberry Shake Citizen Science Station,9.981981982,-84.7150318,RASPISHAKE
R8E71,Raspberry Shake Citizen Science Station,37.90990991,-122.0554063,RASPISHAKE
R8EEE,Raspberry Shake Citizen Science Station,-41.0990991,174.8755211,RASPISHAKE
R8EFE,Raspberry Shake Citizen Science Station,18.64864865,-74.11753098,RASPISHAKE
R8F35,Raspberry Shake Citizen Science Station,48.54954955,2.204995542,RASPISHAKE
R8F50,Raspberry Shake Citizen Science Station,43.48648649,-72.41947607,RASPISHAKE
R8FE8,Raspberry Shake Citizen Science Station,35.08108108,-106.6065444,RASPISHAKE
R9025,Raspberry Shake Citizen Science Station,52.37837838,13.06203947,RASPISHAKE
R9039,Raspberry Shake Citizen Science Station,-35.02702703,117.8997873,RASPISHAKE
R903B,Raspberry Shake Citizen Science Station,28.64864865,-106.1126734,RASPISHAKE
R907E,Raspberry Shake Citizen Science Station,37.28828829,-122.0347436,RASPISHAKE
R9081,Raspberry Shake Citizen Science Station,43.36936937,-4.11504276,RASPISHAKE
R9094,Raspberry Shake Citizen Science Station,38.94594595,-104.7517617,RASPISHAKE
R909E,Raspberry Shake Citizen Science Station,36.3963964,-97.86801187,RASPISHAKE
R909F,Raspberry Shake Citizen Science Station,14.10810811,-87.16058102,RASPISHAKE
R90B3,Raspberry Shake Citizen Science Station,64.84684685,-147.8256615,RASPISHAKE
R90C7,Raspberry Shake Citizen Science Station,49.58558559,11.02056914,RASPISHAKE
R90FF,Raspberry Shake Citizen Science Station,52.18918919,5.36384955,RASPISHAKE
R912C,Raspberry Shake Citizen Science Station,52.37837838,5.254501137,RASPISHAKE
R913B,Raspberry Shake Citizen Science Station,52.61261261,-1.142656072,RASPISHAKE
R914C,Raspberry Shake Citizen Science Station,51.74774775,-1.251424032,RASPISHAKE
R918B,Raspberry Shake Citizen Science Station,47.9009009,-116.7999088,RASPISHAKE
R9197,Raspberry Shake Citizen Science Station,48.64864865,7.813834406,RASPISHAKE
R91B7,Raspberry Shake Citizen Science Station,23.09009009,-109.7401647,RASPISHAKE
R91C3,Raspberry Shake Citizen Science Station,14.64864865,121.0537861,RASPISHAKE
R91ED,Raspberry Shake Citizen Science Station,38.91891892,-77.65362061,RASPISHAKE
R923A,Raspberry Shake Citizen Science Station,35.66666667,-98.78278116,RASPISHAKE
R925E,Raspberry Shake Citizen Science Station,8.504504505,-82.32978513,RASPISHAKE
R9269,Raspberry Shake Citizen Science Station,39.24324324,-76.70094874,RASPISHAKE
R928A,Raspberry Shake Citizen Science Station,8.72972973,-82.42528103,RASPISHAKE
R92A2,Raspberry Shake Citizen Science Station,-9.225225225,-40.6803091,RASPISHAKE
R92A3,Raspberry Shake Citizen Science Station,37.76576577,-121.9846306,RASPISHAKE
R92E0,Raspberry Shake Citizen Science Station,56.94594595,-2.263031702,RASPISHAKE
R92ED,Raspberry Shake Citizen Science Station,50.22522523,-5.224886772,RASPISHAKE
R92FC,Raspberry Shake Citizen Science Station,35.88288288,-106.2729392,RASPISHAKE
R933D,Raspberry Shake Citizen Science Station,-44.25225225,171.1272423,RASPISHAKE
R9357,Raspberry Shake Citizen Science Station,19.32432432,-99.17722984,RASPISHAKE
R9371,Raspberry Shake Citizen Science Station,47.72972973,7.259664451,RASPISHAKE
R9393,Raspberry Shake Citizen Science Station,29.72972973,-95.40021753,RASPISHAKE
R93B1,Raspberry Shake Citizen Science Station,35.33333333,-97.54596159,RASPISHAKE
R93B9,Raspberry Shake Citizen Science Station,38.8018018,-121.2426682,RASPISHAKE
R93C9,Raspberry Shake Citizen Science Station,-41.31531532,174.7608643,RASPISHAKE
R940D,Raspberry Shake Citizen Science Station,8.72972973,-82.42519259,RASPISHAKE
R9440,Raspberry Shake Citizen Science Station,-42.37837838,-73.65042992,RASPISHAKE
R9475,Raspberry Shake Citizen Science Station,-31.27027027,149.213319,RASPISHAKE
R9499,Raspberry Shake Citizen Science Station,45.46846847,-73.61134081,RASPISHAKE
R94AB,Raspberry Shake Citizen Science Station,34.45045045,-118.5378344,RASPISHAKE
R94C6,Raspberry Shake Citizen Science Station,13.13513514,-59.63403184,RASPISHAKE
R94DB,Raspberry Shake Citizen Science Station,64.12612613,-21.88414493,RASPISHAKE
R94E3,Raspberry Shake Citizen Science Station,9.90990991,-84.02111072,RASPISHAKE
R94FB,Raspberry Shake Citizen Science Station,43.81981982,-70.01808906,RASPISHAKE
R9505,Raspberry Shake Citizen Science Station,49.21621622,-122.9521226,RASPISHAKE
R952C,Raspberry Shake Citizen Science Station,45.45945946,-122.8660607,RASPISHAKE
R9592,Raspberry Shake Citizen Science Station,52.66666667,-0.727968253,RASPISHAKE
R9596,Raspberry Shake Citizen Science Station,52.64864865,-0.653458484,RASPISHAKE
R95B0,Raspberry Shake Citizen Science Station,30.40540541,-91.17552237,RASPISHAKE
R95B5,Raspberry Shake Citizen Science Station,57.16216216,-2.093483739,RASPISHAKE
R95E6,Raspberry Shake Citizen Science Station,47.71171171,7.498413652,RASPISHAKE
R95F2,Raspberry Shake Citizen Science Station,50.3963964,-105.5664061,RASPISHAKE
R9606,Raspberry Shake Citizen Science Station,-41.2972973,174.7135566,RASPISHAKE
R9610,Raspberry Shake Citizen Science Station,37.84684685,-122.2640387,RASPISHAKE
R9621,Raspberry Shake Citizen Science Station,51.27027027,0.144020442,RASPISHAKE
R9627,Raspberry Shake Citizen Science Station,25.03603604,121.6104928,RASPISHAKE
R9681,Raspberry Shake Citizen Science Station,52.99099099,9.295406384,RASPISHAKE
R96B0,Raspberry Shake Citizen Science Station,52.65765766,4.752849337,RASPISHAKE
R96DC,Raspberry Shake Citizen Science Station,52.25225225,-113.767315,RASPISHAKE
R9710,Raspberry Shake Citizen Science Station,45.83783784,16.01039796,RASPISHAKE
R973E,Raspberry Shake Citizen Science Station,58.07207207,7.803359383,RASPISHAKE
R974C,Raspberry Shake Citizen Science Station,42.12612613,-71.12896233,RASPISHAKE
R976A,Raspberry Shake Citizen Science Station,25.92792793,-80.34256955,RASPISHAKE
R976C,Raspberry Shake Citizen Science Station,45.55855856,8.158034587,RASPISHAKE
R979F,Raspberry Shake Citizen Science Station,36.10810811,-115.1396052,RASPISHAKE
R97A4,Raspberry Shake Citizen Science Station,8.666666667,-82.79325619,RASPISHAKE
R97AF,Raspberry Shake Citizen Science Station,-35.27927928,149.112741,RASPISHAKE
R97BA,Raspberry Shake Citizen Science Station,48.5045045,7.642633358,RASPISHAKE
R97BB,Raspberry Shake Citizen Science Station,-7.765765766,110.3727026,RASPISHAKE
R97BF,Raspberry Shake Citizen Science Station,6.189189189,-75.57661584,RASPISHAKE
R97E1,Raspberry Shake Citizen Science Station,20.4954955,-104.7677333,RASPISHAKE
R9802,Raspberry Shake Citizen Science Station,38.08108108,-90.47315073,RASPISHAKE
R980B,Raspberry Shake Citizen Science Station,29.63063063,-82.36658517,RASPISHAKE
R985F,Raspberry Shake Citizen Science Station,44.03603604,-103.2905226,RASPISHAKE
R98A3,Raspberry Shake Citizen Science Station,35.44144144,-97.41139035,RASPISHAKE
R98A4,Raspberry Shake Citizen Science Station,40.85585586,-124.0565912,RASPISHAKE
R98D2,Raspberry Shake Citizen Science Station,34.69369369,-86.57819861,RASPISHAKE
R98D6,Raspberry Shake Citizen Science Station,33.86486486,-118.0547413,RASPISHAKE
R98DD,Raspberry Shake Citizen Science Station,29.75675676,-95.70593077,RASPISHAKE
R98E1,Raspberry Shake Citizen Science Station,37.22522523,-80.41580773,RASPISHAKE
R98E6,Raspberry Shake Citizen Science Station,57.72072072,-5.685903721,RASPISHAKE
R9928,Raspberry Shake Citizen Science Station,-34.27927928,138.7730676,RASPISHAKE
R993C,Raspberry Shake Citizen Science Station,49.63963964,-124.0536144,RASPISHAKE
R9951,Raspberry Shake Citizen Science Station,47,6.948339988,RASPISHAKE
R99B0,Raspberry Shake Citizen Science Station,47.97297297,16.59254293,RASPISHAKE
R99B1,Raspberry Shake Citizen Science Station,40.69369369,-75.13590417,RASPISHAKE
R99CF,Raspberry Shake Citizen Science Station,61.11711712,-149.8114996,RASPISHAKE
R99D0,Raspberry Shake Citizen Science Station,57.67567568,11.99637537,RASPISHAKE
R99DC,Raspberry Shake Citizen Science Station,43.55855856,-80.14732925,RASPISHAKE
R99EA,Raspberry Shake Citizen Science Station,46.8018018,-92.10293114,RASPISHAKE
R9A4E,Raspberry Shake Citizen Science Station,51.11711712,-114.2146055,RASPISHAKE
R9A64,Raspberry Shake Citizen Science Station,52.64864865,-0.623705895,RASPISHAKE
R9A6C,Raspberry Shake Citizen Science Station,45.27927928,9.103816118,RASPISHAKE
R9A85,Raspberry Shake Citizen Science Station,50.88288288,4.155943669,RASPISHAKE
R9A86,Raspberry Shake Citizen Science Station,52.33333333,12.9749638,RASPISHAKE
R9A9C,Raspberry Shake Citizen Science Station,18.54954955,-72.29826172,RASPISHAKE
R9A9D,Raspberry Shake Citizen Science Station,-27.4954955,153.0131304,RASPISHAKE
R9AC0,Raspberry Shake Citizen Science Station,39.87387387,25.27369527,RASPISHAKE
R9AC7,Raspberry Shake Citizen Science Station,37.04504505,37.29428442,RASPISHAKE
R9AD4,Raspberry Shake Citizen Science Station,8.513513514,-82.71390964,RASPISHAKE
R9AE6,Raspberry Shake Citizen Science Station,14.08108108,-87.17002802,RASPISHAKE
R9AFF,Raspberry Shake Citizen Science Station,40.11711712,-83.06563342,RASPISHAKE
R9B15,Raspberry Shake Citizen Science Station,9.054054054,-79.44052605,RASPISHAKE
R9B2C,Raspberry Shake Citizen Science Station,43.21621622,-75.40074493,RASPISHAKE
R9B7D,Raspberry Shake Citizen Science Station,55.02702703,-2.137969907,RASPISHAKE
R9B84,Raspberry Shake Citizen Science Station,29.90990991,-95.69529211,RASPISHAKE
R9BC2,Raspberry Shake Citizen Science Station,55.6036036,13.01412439,RASPISHAKE
R9C11,Raspberry Shake Citizen Science Station,45.54054054,-122.6245795,RASPISHAKE
R9C27,Raspberry Shake Citizen Science Station,-6.873873874,107.5844915,RASPISHAKE
R9C82,Raspberry Shake Citizen Science Station,19.45045045,-103.611999,RASPISHAKE
R9CA3,Raspberry Shake Citizen Science Station,35.20720721,-97.42959093,RASPISHAKE
R9CAE,Raspberry Shake Citizen Science Station,14.63963964,121.0473812,RASPISHAKE
R9CDF,Raspberry Shake Citizen Science Station,-38.01801802,145.2965215,RASPISHAKE
R9CF8,Raspberry Shake Citizen Science Station,23.09009009,-109.6998464,RASPISHAKE
R9D49,Raspberry Shake Citizen Science Station,60.36036036,-151.3084414,RASPISHAKE
R9D74,Raspberry Shake Citizen Science Station,47.61261261,7.230290797,RASPISHAKE
R9D87,Raspberry Shake Citizen Science Station,8.774774775,-82.63556351,RASPISHAKE
R9D92,Raspberry Shake Citizen Science Station,8.792792793,-82.68370859,RASPISHAKE
R9DA3,Raspberry Shake Citizen Science Station,8.765765766,-82.41431693,RASPISHAKE
R9DAA,Raspberry Shake Citizen Science Station,9.063063063,-79.45172726,RASPISHAKE
R9DAC,Raspberry Shake Citizen Science Station,14.10810811,-87.19777608,RASPISHAKE
R9DBD,Raspberry Shake Citizen Science Station,47.64864865,7.262494279,RASPISHAKE
R9E21,Raspberry Shake Citizen Science Station,47.63063063,-117.470371,RASPISHAKE
R9E41,Raspberry Shake Citizen Science Station,37.87387387,-122.247625,RASPISHAKE
R9E4C,Raspberry Shake Citizen Science Station,35.43243243,-97.08358814,RASPISHAKE
R9E5E,Raspberry Shake Citizen Science Station,-37.81081081,145.0084881,RASPISHAKE
R9E82,Raspberry Shake Citizen Science Station,39.78378378,-84.17467619,RASPISHAKE
R9E86,Raspberry Shake Citizen Science Station,38.95495495,-119.7565721,RASPISHAKE
R9EA0,Raspberry Shake Citizen Science Station,18.38738739,-66.06773752,RASPISHAKE
R9EBF,Raspberry Shake Citizen Science Station,28.89189189,-81.25423872,RASPISHAKE
R9ECB,Raspberry Shake Citizen Science Station,43.21621622,-75.40074493,RASPISHAKE
R9ED0,Raspberry Shake Citizen Science Station,51.09009009,-1.23362761,RASPISHAKE
R9ED2,Raspberry Shake Citizen Science Station,39.15315315,-76.81121397,RASPISHAKE
R9EE9,Raspberry Shake Citizen Science Station,32.84684685,-96.78604233,RASPISHAKE
R9F13,Raspberry Shake Citizen Science Station,52.21621622,21.13199727,RASPISHAKE
R9F14,Raspberry Shake Citizen Science Station,48.68468468,122.4759352,RASPISHAKE
R9F16,Raspberry Shake Citizen Science Station,55.68468468,12.57782529,RASPISHAKE
R9F18,Raspberry Shake Citizen Science Station,-25.69369369,27.25490082,RASPISHAKE
R9F1B,Raspberry Shake Citizen Science Station,48.61261261,2.26212842,RASPISHAKE
R9F33,Raspberry Shake Citizen Science Station,37.87387387,-122.1136496,RASPISHAKE
R9F34,Raspberry Shake Citizen Science Station,10.72072072,-84.71491364,RASPISHAKE
R9F41,Raspberry Shake Citizen Science Station,-41.54054054,173.8800843,RASPISHAKE
R9F83,Raspberry Shake Citizen Science Station,38.20720721,15.54667031,RASPISHAKE
R9FD9,Raspberry Shake Citizen Science Station,34.10810811,-118.1922506,RASPISHAKE
R9FDE,Raspberry Shake Citizen Science Station,36.12612613,-97.07988087,RASPISHAKE
R9FEE,Raspberry Shake Citizen Science Station,50.25225225,-5.044703778,RASPISHAKE
R9FF1,Raspberry Shake Citizen Science Station,35.88288288,-106.2730734,RASPISHAKE
RA007,Raspberry Shake Citizen Science Station,43.30630631,-0.359077787,RASPISHAKE
RA048,Raspberry Shake Citizen Science Station,41.08108108,14.48675996,RASPISHAKE
RA08A,Raspberry Shake Citizen Science Station,19.81981982,-70.72312982,RASPISHAKE
RA093,Raspberry Shake Citizen Science Station,36.5045045,-4.93148071,RASPISHAKE
RA0BA,Raspberry Shake Citizen Science Station,64.12612613,-21.88414493,RASPISHAKE
RA0BE,Raspberry Shake Citizen Science Station,35.74774775,-97.46381828,RASPISHAKE
RA0C8,Raspberry Shake Citizen Science Station,46.26126126,7.492938926,RASPISHAKE
RA0D3,Raspberry Shake Citizen Science Station,48.40540541,7.34277732,RASPISHAKE
RA0D7,Raspberry Shake Citizen Science Station,46.81081081,-92.05714694,RASPISHAKE
RA0EB,Raspberry Shake Citizen Science Station,42.12612613,-71.12896233,RASPISHAKE
RA10E,Raspberry Shake Citizen Science Station,19.07207207,-98.4781716,RASPISHAKE
RA111,Raspberry Shake Citizen Science Station,38.83783784,-90.72492529,RASPISHAKE
RA13A,Raspberry Shake Citizen Science Station,-45.40540541,167.7198484,RASPISHAKE
RA14B,Raspberry Shake Citizen Science Station,48.78378378,2.597849624,RASPISHAKE
RA14E,Raspberry Shake Citizen Science Station,38.13513514,15.49799926,RASPISHAKE
RA150,Raspberry Shake Citizen Science Station,38.00900901,-1.429322128,RASPISHAKE
RA151,Raspberry Shake Citizen Science Station,45.72972973,-74.29732968,RASPISHAKE
RA15A,Raspberry Shake Citizen Science Station,34.54054054,-112.4787824,RASPISHAKE
RA17E,Raspberry Shake Citizen Science Station,36.89189189,27.28374253,RASPISHAKE
RA1B5,Raspberry Shake Citizen Science Station,51.37837838,-0.38971007,RASPISHAKE
RA1EE,Raspberry Shake Citizen Science Station,33.5045045,-117.7368754,RASPISHAKE
RA20F,Raspberry Shake Citizen Science Station,-31.95495495,141.4585137,RASPISHAKE
RA211,Raspberry Shake Citizen Science Station,50.33333333,11.68644046,RASPISHAKE
RA256,Raspberry Shake Citizen Science Station,35.63963964,-97.70336537,RASPISHAKE
RA263,Raspberry Shake Citizen Science Station,38.75675676,-77.05786833,RASPISHAKE
RA280,Raspberry Shake Citizen Science Station,52.03603604,4.320400778,RASPISHAKE
RA28E,Raspberry Shake Citizen Science Station,47.10810811,-88.59365051,RASPISHAKE
RA2B5,Raspberry Shake Citizen Science Station,10.44144144,-84.62796407,RASPISHAKE
RA2D5,Raspberry Shake Citizen Science Station,35.20720721,-97.42971093,RASPISHAKE
RA2DE,Raspberry Shake Citizen Science Station,42.33333333,-71.1612003,RASPISHAKE
RA2F0,Raspberry Shake Citizen Science Station,19.3963964,-99.12346222,RASPISHAKE
RA302,Raspberry Shake Citizen Science Station,29.75675676,-95.70583525,RASPISHAKE
RA30D,Raspberry Shake Citizen Science Station,47.04504505,-122.8641386,RASPISHAKE
RA310,Raspberry Shake Citizen Science Station,32.86486486,-117.2147054,RASPISHAKE
RA321,Raspberry Shake Citizen Science Station,44.8018018,-122.6934514,RASPISHAKE
RA322,Raspberry Shake Citizen Science Station,37.77477477,-122.4630151,RASPISHAKE
RA342,Raspberry Shake Citizen Science Station,18.44144144,-66.04968035,RASPISHAKE
RA36C,Raspberry Shake Citizen Science Station,48.40540541,7.34277732,RASPISHAKE
RA373,Raspberry Shake Citizen Science Station,-35.47747748,138.6726948,RASPISHAKE
RA37B,Raspberry Shake Citizen Science Station,64.11711712,-21.90203168,RASPISHAKE
RA3B7,Raspberry Shake Citizen Science Station,46.38738739,6.713444873,RASPISHAKE
RA3C3,Raspberry Shake Citizen Science Station,8.774774775,-82.63554123,RASPISHAKE
RA3F5,Raspberry Shake Citizen Science Station,46.2972973,30.64697049,RASPISHAKE
RA406,Raspberry Shake Citizen Science Station,8.774774775,-82.63556351,RASPISHAKE
RA419,Raspberry Shake Citizen Science Station,42.73873874,-73.73061165,RASPISHAKE
RA430,Raspberry Shake Citizen Science Station,33.47747748,-116.7117157,RASPISHAKE
RA431,Raspberry Shake Citizen Science Station,-25.76576577,28.26075924,RASPISHAKE
RA43F,Raspberry Shake Citizen Science Station,43.6036036,7.042617647,RASPISHAKE
RA455,Raspberry Shake Citizen Science Station,-39.82882883,-73.22733883,RASPISHAKE
RA46F,Raspberry Shake Citizen Science Station,-8.09009009,-79.03963229,RASPISHAKE
RA47D,Raspberry Shake Citizen Science Station,-16.52252252,-68.10970844,RASPISHAKE
RA482,Raspberry Shake Citizen Science Station,25.03603604,121.6103936,RASPISHAKE
RA499,Raspberry Shake Citizen Science Station,37.63063063,-122.416066,RASPISHAKE
RA49D,Raspberry Shake Citizen Science Station,51.44144144,-2.847423211,RASPISHAKE
RA4D3,Raspberry Shake Citizen Science Station,41.48648649,2.260995055,RASPISHAKE
RA4D8,Raspberry Shake Citizen Science Station,40.82882883,-74.1049689,RASPISHAKE
RA506,Raspberry Shake Citizen Science Station,-41.17117117,174.8260804,RASPISHAKE
